year;areakm;municipality;geocode_ibge;state
2000;222,38078323112907;Arapiraca;2700300;Alagoas
2001;2,434700627308511;Arapiraca;2700300;Alagoas
2002;2,434700627308511;Arapiraca;2700300;Alagoas
2003;2,434700627308511;Arapiraca;2700300;Alagoas
2004;2,434700627308511;Arapiraca;2700300;Alagoas
2005;3,1690198996709973;Arapiraca;2700300;Alagoas
2006;3,1690198996709973;Arapiraca;2700300;Alagoas
2007;0,03666089721038157;Arapiraca;2700300;Alagoas
2008;0,03666089721038157;Arapiraca;2700300;Alagoas
2009;0,13793281381436093;Arapiraca;2700300;Alagoas
2010;0,13793281381436093;Arapiraca;2700300;Alagoas
2011;0,13694876176231163;Arapiraca;2700300;Alagoas
2012;0,47140181479834714;Arapiraca;2700300;Alagoas
2013;0,47140181479834714;Arapiraca;2700300;Alagoas
2014;0;Arapiraca;2700300;Alagoas
2015;0,09547352247557116;Arapiraca;2700300;Alagoas
2016;0,09547352247557116;Arapiraca;2700300;Alagoas
2017;0,27348012776436115;Arapiraca;2700300;Alagoas
2018;0,032788308609613154;Arapiraca;2700300;Alagoas
2019;0,07827224526612774;Arapiraca;2700300;Alagoas
2020;0,03479040178358951;Arapiraca;2700300;Alagoas
2021;0,042891493238209864;Arapiraca;2700300;Alagoas
2022;0;Arapiraca;2700300;Alagoas
2023;0,22516143459746008;Arapiraca;2700300;Alagoas
2000;208,67073538772567;Batalha;2700706;Alagoas
2001;6,920978093586355;Batalha;2700706;Alagoas
2002;6,920978093586355;Batalha;2700706;Alagoas
2003;6,920978093586355;Batalha;2700706;Alagoas
2004;6,920978093586355;Batalha;2700706;Alagoas
2005;7,3607952022508325;Batalha;2700706;Alagoas
2006;7,3607952022508325;Batalha;2700706;Alagoas
2007;3,0683390118632206;Batalha;2700706;Alagoas
2008;3,0683390118632206;Batalha;2700706;Alagoas
2009;2,758120365066905;Batalha;2700706;Alagoas
2010;2,758120365066905;Batalha;2700706;Alagoas
2011;1,0273135072472188;Batalha;2700706;Alagoas
2012;4,009378422743411;Batalha;2700706;Alagoas
2013;4,009378422743411;Batalha;2700706;Alagoas
2014;1,8556454873562858;Batalha;2700706;Alagoas
2015;1,2389153629483092;Batalha;2700706;Alagoas
2016;1,2389153629483092;Batalha;2700706;Alagoas
2017;3,239992691492896;Batalha;2700706;Alagoas
2018;1,7146105104682465;Batalha;2700706;Alagoas
2019;0,767706192826136;Batalha;2700706;Alagoas
2020;0,38135733719512854;Batalha;2700706;Alagoas
2021;0,8298082095852057;Batalha;2700706;Alagoas
2022;1,2401355105830327;Batalha;2700706;Alagoas
2023;1,6420469433655867;Batalha;2700706;Alagoas
2000;161,83003410899713;Belo Monte;2700904;Alagoas
2001;5,056601845872441;Belo Monte;2700904;Alagoas
2002;5,056601845872441;Belo Monte;2700904;Alagoas
2003;5,056601845872441;Belo Monte;2700904;Alagoas
2004;5,056601845872441;Belo Monte;2700904;Alagoas
2005;4,374213479680449;Belo Monte;2700904;Alagoas
2006;4,374213479680449;Belo Monte;2700904;Alagoas
2007;3,1515496053055476;Belo Monte;2700904;Alagoas
2008;3,1515496053055476;Belo Monte;2700904;Alagoas
2009;1,6811843307057903;Belo Monte;2700904;Alagoas
2010;1,6811843307057903;Belo Monte;2700904;Alagoas
2011;2,872465135665886;Belo Monte;2700904;Alagoas
2012;4,621267868181064;Belo Monte;2700904;Alagoas
2013;4,621267868181064;Belo Monte;2700904;Alagoas
2014;4,11506199452338;Belo Monte;2700904;Alagoas
2015;0,4760034147810674;Belo Monte;2700904;Alagoas
2016;0,4760034147810674;Belo Monte;2700904;Alagoas
2017;2,3651504242468837;Belo Monte;2700904;Alagoas
2018;0,646107971748392;Belo Monte;2700904;Alagoas
2019;2,321928786772366;Belo Monte;2700904;Alagoas
2020;1,3198751107725395;Belo Monte;2700904;Alagoas
2021;0,4947576462018122;Belo Monte;2700904;Alagoas
2022;1,216314098463572;Belo Monte;2700904;Alagoas
2023;2,279612450907282;Belo Monte;2700904;Alagoas
2000;33,629673126392916;Belém;2700805;Alagoas
2001;0,4611591612266108;Belém;2700805;Alagoas
2002;0,4611591612266108;Belém;2700805;Alagoas
2003;0,4611591612266108;Belém;2700805;Alagoas
2004;0,4611591612266108;Belém;2700805;Alagoas
2005;0,7292619242989559;Belém;2700805;Alagoas
2006;0,7292619242989559;Belém;2700805;Alagoas
2007;0,12959139159293778;Belém;2700805;Alagoas
2008;0,12959139159293778;Belém;2700805;Alagoas
2009;0,1432491476368208;Belém;2700805;Alagoas
2010;0,1432491476368208;Belém;2700805;Alagoas
2011;0,039218315109356305;Belém;2700805;Alagoas
2012;0,12104906364205482;Belém;2700805;Alagoas
2013;0,12104906364205482;Belém;2700805;Alagoas
2014;0,025553046577275498;Belém;2700805;Alagoas
2015;0,066568075484931;Belém;2700805;Alagoas
2016;0,066568075484931;Belém;2700805;Alagoas
2017;0,07456390578155946;Belém;2700805;Alagoas
2018;0,017401043936437228;Belém;2700805;Alagoas
2019;0,020172749471467716;Belém;2700805;Alagoas
2020;0,02197990873824179;Belém;2700805;Alagoas
2021;0,013930109250018374;Belém;2700805;Alagoas
2022;0;Belém;2700805;Alagoas
2023;0,008958855547950603;Belém;2700805;Alagoas
2000;180,58197674615468;Cacimbinhas;2701209;Alagoas
2001;7,785621729572729;Cacimbinhas;2701209;Alagoas
2002;7,785621729572729;Cacimbinhas;2701209;Alagoas
2003;7,785621729572729;Cacimbinhas;2701209;Alagoas
2004;7,785621729572729;Cacimbinhas;2701209;Alagoas
2005;5,006175687848634;Cacimbinhas;2701209;Alagoas
2006;5,006175687848634;Cacimbinhas;2701209;Alagoas
2007;3,356702143131474;Cacimbinhas;2701209;Alagoas
2008;3,356702143131474;Cacimbinhas;2701209;Alagoas
2009;1,6871101342238364;Cacimbinhas;2701209;Alagoas
2010;1,6871101342238364;Cacimbinhas;2701209;Alagoas
2011;1,164566923674166;Cacimbinhas;2701209;Alagoas
2012;3,933650751014991;Cacimbinhas;2701209;Alagoas
2013;3,933650751014991;Cacimbinhas;2701209;Alagoas
2014;1,4522510256681298;Cacimbinhas;2701209;Alagoas
2015;1,2572740684754082;Cacimbinhas;2701209;Alagoas
2016;1,2572740684754082;Cacimbinhas;2701209;Alagoas
2017;4,271250647397928;Cacimbinhas;2701209;Alagoas
2018;0,7723625691644506;Cacimbinhas;2701209;Alagoas
2019;0,4798440181673246;Cacimbinhas;2701209;Alagoas
2020;0,5170760154032572;Cacimbinhas;2701209;Alagoas
2021;0,4377843847584449;Cacimbinhas;2701209;Alagoas
2022;0,1862259474908771;Cacimbinhas;2701209;Alagoas
2023;0,5791857020519869;Cacimbinhas;2701209;Alagoas
2000;127,46835687529334;Campo Grande;2701506;Alagoas
2001;1,896543784614645;Campo Grande;2701506;Alagoas
2002;1,896543784614645;Campo Grande;2701506;Alagoas
2003;1,896543784614645;Campo Grande;2701506;Alagoas
2004;1,896543784614645;Campo Grande;2701506;Alagoas
2005;10,986466279795899;Campo Grande;2701506;Alagoas
2006;10,986466279795899;Campo Grande;2701506;Alagoas
2007;0,4077864434164194;Campo Grande;2701506;Alagoas
2008;0,4077864434164194;Campo Grande;2701506;Alagoas
2009;0,25838557141422747;Campo Grande;2701506;Alagoas
2010;0,25838557141422747;Campo Grande;2701506;Alagoas
2011;0,561016111868111;Campo Grande;2701506;Alagoas
2012;1,08641861773552;Campo Grande;2701506;Alagoas
2013;1,08641861773552;Campo Grande;2701506;Alagoas
2014;0,08756887104423534;Campo Grande;2701506;Alagoas
2015;0,19555220319415628;Campo Grande;2701506;Alagoas
2016;0,19555220319415628;Campo Grande;2701506;Alagoas
2017;0,4303290291338802;Campo Grande;2701506;Alagoas
2018;0,028571883607647303;Campo Grande;2701506;Alagoas
2019;0,14909975874785658;Campo Grande;2701506;Alagoas
2020;0;Campo Grande;2701506;Alagoas
2021;0;Campo Grande;2701506;Alagoas
2022;0;Campo Grande;2701506;Alagoas
2023;0,01223986706871473;Campo Grande;2701506;Alagoas
2000;411,22404439904767;Canapi;2701605;Alagoas
2001;10,700381124513397;Canapi;2701605;Alagoas
2002;10,700381124513397;Canapi;2701605;Alagoas
2003;10,700381124513397;Canapi;2701605;Alagoas
2004;10,700381124513397;Canapi;2701605;Alagoas
2005;2,8955145088207965;Canapi;2701605;Alagoas
2006;2,8955145088207965;Canapi;2701605;Alagoas
2007;3,427100643460175;Canapi;2701605;Alagoas
2008;3,427100643460175;Canapi;2701605;Alagoas
2009;1,52429147785897;Canapi;2701605;Alagoas
2010;1,52429147785897;Canapi;2701605;Alagoas
2011;0,30469546317736484;Canapi;2701605;Alagoas
2012;2,010988045932257;Canapi;2701605;Alagoas
2013;2,010988045932257;Canapi;2701605;Alagoas
2014;0,39727705062750535;Canapi;2701605;Alagoas
2015;0,4103769824904499;Canapi;2701605;Alagoas
2016;0,4103769824904499;Canapi;2701605;Alagoas
2017;0,6900543362010304;Canapi;2701605;Alagoas
2018;1,6484879912445396;Canapi;2701605;Alagoas
2019;1,3305760968108866;Canapi;2701605;Alagoas
2020;0,7647103291747446;Canapi;2701605;Alagoas
2021;0,5948420133870714;Canapi;2701605;Alagoas
2022;0,2774988363759539;Canapi;2701605;Alagoas
2023;0,5931599588061084;Canapi;2701605;Alagoas
2000;93,38801936149657;Carneiros;2701803;Alagoas
2001;0,6369578618408763;Carneiros;2701803;Alagoas
2002;0,6369578618408763;Carneiros;2701803;Alagoas
2003;0,6369578618408763;Carneiros;2701803;Alagoas
2004;0,6369578618408763;Carneiros;2701803;Alagoas
2005;0,5253810342865713;Carneiros;2701803;Alagoas
2006;0,5253810342865713;Carneiros;2701803;Alagoas
2007;0,027982910173976208;Carneiros;2701803;Alagoas
2008;0,027982910173976208;Carneiros;2701803;Alagoas
2009;0,09339807866854409;Carneiros;2701803;Alagoas
2010;0,09339807866854409;Carneiros;2701803;Alagoas
2011;0,04205120638090207;Carneiros;2701803;Alagoas
2012;0,2617366482946817;Carneiros;2701803;Alagoas
2013;0,2617366482946817;Carneiros;2701803;Alagoas
2014;0,15899044043831265;Carneiros;2701803;Alagoas
2015;0,053302957626418374;Carneiros;2701803;Alagoas
2016;0,053302957626418374;Carneiros;2701803;Alagoas
2017;0,4021119817195622;Carneiros;2701803;Alagoas
2018;0,08877993184004931;Carneiros;2701803;Alagoas
2019;0,10133121419053955;Carneiros;2701803;Alagoas
2020;0,06523914207502003;Carneiros;2701803;Alagoas
2021;0,08136623983272676;Carneiros;2701803;Alagoas
2022;0;Carneiros;2701803;Alagoas
2023;0,011537155760890965;Carneiros;2701803;Alagoas
2000;73,5988772924111;Coité do Nóia;2702009;Alagoas
2001;0,7105433469968762;Coité do Nóia;2702009;Alagoas
2002;0,7105433469968762;Coité do Nóia;2702009;Alagoas
2003;0,7105433469968762;Coité do Nóia;2702009;Alagoas
2004;0,7105433469968762;Coité do Nóia;2702009;Alagoas
2005;2,5716031124794974;Coité do Nóia;2702009;Alagoas
2006;2,5716031124794974;Coité do Nóia;2702009;Alagoas
2007;0,023366668336271074;Coité do Nóia;2702009;Alagoas
2008;0,023366668336271074;Coité do Nóia;2702009;Alagoas
2009;0,4027417227485081;Coité do Nóia;2702009;Alagoas
2010;0,4027417227485081;Coité do Nóia;2702009;Alagoas
2011;0,08756828401174055;Coité do Nóia;2702009;Alagoas
2012;0,32028720751060247;Coité do Nóia;2702009;Alagoas
2013;0,32028720751060247;Coité do Nóia;2702009;Alagoas
2014;0,2522096573236138;Coité do Nóia;2702009;Alagoas
2015;0,22003391038280629;Coité do Nóia;2702009;Alagoas
2016;0,22003391038280629;Coité do Nóia;2702009;Alagoas
2017;0,4325474513363817;Coité do Nóia;2702009;Alagoas
2018;0,03922645554405507;Coité do Nóia;2702009;Alagoas
2019;0,08412227483617289;Coité do Nóia;2702009;Alagoas
2020;0,07878613553291682;Coité do Nóia;2702009;Alagoas
2021;0,12969515216917016;Coité do Nóia;2702009;Alagoas
2022;0,11080354857063116;Coité do Nóia;2702009;Alagoas
2023;0,15639539097131563;Coité do Nóia;2702009;Alagoas
2000;246,2569983807245;Craíbas;2702355;Alagoas
2001;1,7133584689142038;Craíbas;2702355;Alagoas
2002;1,7133584689142038;Craíbas;2702355;Alagoas
2003;1,7133584689142038;Craíbas;2702355;Alagoas
2004;1,7133584689142038;Craíbas;2702355;Alagoas
2005;3,658678293819843;Craíbas;2702355;Alagoas
2006;3,658678293819843;Craíbas;2702355;Alagoas
2007;1,1048311054193576;Craíbas;2702355;Alagoas
2008;1,1048311054193576;Craíbas;2702355;Alagoas
2009;1,098691488027702;Craíbas;2702355;Alagoas
2010;1,098691488027702;Craíbas;2702355;Alagoas
2011;0,6802267053671034;Craíbas;2702355;Alagoas
2012;1,3554792606407167;Craíbas;2702355;Alagoas
2013;1,3554792606407167;Craíbas;2702355;Alagoas
2014;0,9278838415257021;Craíbas;2702355;Alagoas
2015;0,16783136767262025;Craíbas;2702355;Alagoas
2016;0,16783136767262025;Craíbas;2702355;Alagoas
2017;0,5276371491317134;Craíbas;2702355;Alagoas
2018;0,05770475706857469;Craíbas;2702355;Alagoas
2019;0,37450093599661183;Craíbas;2702355;Alagoas
2020;0;Craíbas;2702355;Alagoas
2021;0,011500675936054704;Craíbas;2702355;Alagoas
2022;0,2637360301831907;Craíbas;2702355;Alagoas
2023;0,30955729298874357;Craíbas;2702355;Alagoas
2000;316,3198957073254;Delmiro Gouveia;2702405;Alagoas
2001;11,093238612730955;Delmiro Gouveia;2702405;Alagoas
2002;11,093238612730955;Delmiro Gouveia;2702405;Alagoas
2003;11,093238612730955;Delmiro Gouveia;2702405;Alagoas
2004;11,093238612730955;Delmiro Gouveia;2702405;Alagoas
2005;2,0307342616312467;Delmiro Gouveia;2702405;Alagoas
2006;2,0307342616312467;Delmiro Gouveia;2702405;Alagoas
2007;5,51347836613701;Delmiro Gouveia;2702405;Alagoas
2008;5,51347836613701;Delmiro Gouveia;2702405;Alagoas
2009;2,2120958041636274;Delmiro Gouveia;2702405;Alagoas
2010;2,2120958041636274;Delmiro Gouveia;2702405;Alagoas
2011;0,3454249554696853;Delmiro Gouveia;2702405;Alagoas
2012;1,7866363944222585;Delmiro Gouveia;2702405;Alagoas
2013;1,7866363944222585;Delmiro Gouveia;2702405;Alagoas
2014;3,620206105188256;Delmiro Gouveia;2702405;Alagoas
2015;2,629388673645984;Delmiro Gouveia;2702405;Alagoas
2016;2,629388673645984;Delmiro Gouveia;2702405;Alagoas
2017;2,182851963768196;Delmiro Gouveia;2702405;Alagoas
2018;0,9486574738665001;Delmiro Gouveia;2702405;Alagoas
2019;0,810849052438869;Delmiro Gouveia;2702405;Alagoas
2020;0,5271023459197841;Delmiro Gouveia;2702405;Alagoas
2021;1,067639536496133;Delmiro Gouveia;2702405;Alagoas
2022;0,986039561980605;Delmiro Gouveia;2702405;Alagoas
2023;0,7369228155066788;Delmiro Gouveia;2702405;Alagoas
2000;80,4807539300655;Dois Riachos;2702504;Alagoas
2001;9,796578621889688;Dois Riachos;2702504;Alagoas
2002;9,796578621889688;Dois Riachos;2702504;Alagoas
2003;9,796578621889688;Dois Riachos;2702504;Alagoas
2004;9,796578621889688;Dois Riachos;2702504;Alagoas
2005;1,1167045207548176;Dois Riachos;2702504;Alagoas
2006;1,1167045207548176;Dois Riachos;2702504;Alagoas
2007;0,616823940535859;Dois Riachos;2702504;Alagoas
2008;0,616823940535859;Dois Riachos;2702504;Alagoas
2009;0,22187787627296238;Dois Riachos;2702504;Alagoas
2010;0,22187787627296238;Dois Riachos;2702504;Alagoas
2011;0,03090195903639868;Dois Riachos;2702504;Alagoas
2012;0,4527759184848422;Dois Riachos;2702504;Alagoas
2013;0,4527759184848422;Dois Riachos;2702504;Alagoas
2014;0,21628763776245508;Dois Riachos;2702504;Alagoas
2015;0,52510410825471;Dois Riachos;2702504;Alagoas
2016;0,52510410825471;Dois Riachos;2702504;Alagoas
2017;0,3838321315781299;Dois Riachos;2702504;Alagoas
2018;0,13789109929325644;Dois Riachos;2702504;Alagoas
2019;0,09815599309689771;Dois Riachos;2702504;Alagoas
2020;0,17761609395034716;Dois Riachos;2702504;Alagoas
2021;0,17966320888900744;Dois Riachos;2702504;Alagoas
2022;0,09490158829412326;Dois Riachos;2702504;Alagoas
2023;0,014790095693369396;Dois Riachos;2702504;Alagoas
2000;200,4414517860002;Estrela de Alagoas;2702553;Alagoas
2001;3,3511388923165737;Estrela de Alagoas;2702553;Alagoas
2002;3,3511388923165737;Estrela de Alagoas;2702553;Alagoas
2003;3,3511388923165737;Estrela de Alagoas;2702553;Alagoas
2004;3,3511388923165737;Estrela de Alagoas;2702553;Alagoas
2005;2,132241188172765;Estrela de Alagoas;2702553;Alagoas
2006;2,132241188172765;Estrela de Alagoas;2702553;Alagoas
2007;0,7557047226754582;Estrela de Alagoas;2702553;Alagoas
2008;0,7557047226754582;Estrela de Alagoas;2702553;Alagoas
2009;0,7571050865935989;Estrela de Alagoas;2702553;Alagoas
2010;0,7571050865935989;Estrela de Alagoas;2702553;Alagoas
2011;0,1641272314738112;Estrela de Alagoas;2702553;Alagoas
2012;0,9467515062613181;Estrela de Alagoas;2702553;Alagoas
2013;0,9467515062613181;Estrela de Alagoas;2702553;Alagoas
2014;0,44442564390037964;Estrela de Alagoas;2702553;Alagoas
2015;0,07532777343309913;Estrela de Alagoas;2702553;Alagoas
2016;0,07532777343309913;Estrela de Alagoas;2702553;Alagoas
2017;1,0175924119225912;Estrela de Alagoas;2702553;Alagoas
2018;0,4085900580832242;Estrela de Alagoas;2702553;Alagoas
2019;0,26300179194997036;Estrela de Alagoas;2702553;Alagoas
2020;1,2398934172578242;Estrela de Alagoas;2702553;Alagoas
2021;0,3734583393748704;Estrela de Alagoas;2702553;Alagoas
2022;0,6424998745536075;Estrela de Alagoas;2702553;Alagoas
2023;0,06613657747587695;Estrela de Alagoas;2702553;Alagoas
2000;131,5331079000552;Feira Grande;2702603;Alagoas
2001;1,7330234010336958;Feira Grande;2702603;Alagoas
2002;1,7330234010336958;Feira Grande;2702603;Alagoas
2003;1,7330234010336958;Feira Grande;2702603;Alagoas
2004;1,7330234010336958;Feira Grande;2702603;Alagoas
2005;6,791761766975715;Feira Grande;2702603;Alagoas
2006;6,791761766975715;Feira Grande;2702603;Alagoas
2007;0,02981136226289571;Feira Grande;2702603;Alagoas
2008;0,02981136226289571;Feira Grande;2702603;Alagoas
2009;0,06485374803410893;Feira Grande;2702603;Alagoas
2010;0,06485374803410893;Feira Grande;2702603;Alagoas
2011;0,22538968358229697;Feira Grande;2702603;Alagoas
2012;0,3804414076303854;Feira Grande;2702603;Alagoas
2013;0,3804414076303854;Feira Grande;2702603;Alagoas
2014;0,0012383646096773445;Feira Grande;2702603;Alagoas
2015;0,06144280746995026;Feira Grande;2702603;Alagoas
2016;0,06144280746995026;Feira Grande;2702603;Alagoas
2017;0,13256216153278677;Feira Grande;2702603;Alagoas
2018;0,21912530004837796;Feira Grande;2702603;Alagoas
2019;0,039938808216061564;Feira Grande;2702603;Alagoas
2020;0;Feira Grande;2702603;Alagoas
2021;0;Feira Grande;2702603;Alagoas
2022;0;Feira Grande;2702603;Alagoas
2023;0;Feira Grande;2702603;Alagoas
2000;383,5141271957251;Girau do Ponciano;2702900;Alagoas
2001;5,064965828051886;Girau do Ponciano;2702900;Alagoas
2002;5,064965828051886;Girau do Ponciano;2702900;Alagoas
2003;5,064965828051886;Girau do Ponciano;2702900;Alagoas
2004;5,064965828051886;Girau do Ponciano;2702900;Alagoas
2005;10,851488949883407;Girau do Ponciano;2702900;Alagoas
2006;10,851488949883407;Girau do Ponciano;2702900;Alagoas
2007;3,931736518508785;Girau do Ponciano;2702900;Alagoas
2008;3,931736518508785;Girau do Ponciano;2702900;Alagoas
2009;1,5416447028772522;Girau do Ponciano;2702900;Alagoas
2010;1,5416447028772522;Girau do Ponciano;2702900;Alagoas
2011;1,1203453587871688;Girau do Ponciano;2702900;Alagoas
2012;3,8343753130096254;Girau do Ponciano;2702900;Alagoas
2013;3,8343753130096254;Girau do Ponciano;2702900;Alagoas
2014;1,8282456487085486;Girau do Ponciano;2702900;Alagoas
2015;0,7763331354919418;Girau do Ponciano;2702900;Alagoas
2016;0,7763331354919418;Girau do Ponciano;2702900;Alagoas
2017;2,688475115202809;Girau do Ponciano;2702900;Alagoas
2018;2,6401322259352087;Girau do Ponciano;2702900;Alagoas
2019;1,3811228507697126;Girau do Ponciano;2702900;Alagoas
2020;0,7120886741860285;Girau do Ponciano;2702900;Alagoas
2021;0,857809235889341;Girau do Ponciano;2702900;Alagoas
2022;1,726219546770591;Girau do Ponciano;2702900;Alagoas
2023;2,4624083105343755;Girau do Ponciano;2702900;Alagoas
2000;303,16054816508847;Igaci;2703106;Alagoas
2001;2,2936452838976007;Igaci;2703106;Alagoas
2002;2,2936452838976007;Igaci;2703106;Alagoas
2003;2,2936452838976007;Igaci;2703106;Alagoas
2004;2,2936452838976007;Igaci;2703106;Alagoas
2005;5,747349929691918;Igaci;2703106;Alagoas
2006;5,747349929691918;Igaci;2703106;Alagoas
2007;0,16899716607295084;Igaci;2703106;Alagoas
2008;0,16899716607295084;Igaci;2703106;Alagoas
2009;0,8544054643922985;Igaci;2703106;Alagoas
2010;0,8544054643922985;Igaci;2703106;Alagoas
2011;0,28038705340774267;Igaci;2703106;Alagoas
2012;0,9894869693659278;Igaci;2703106;Alagoas
2013;0,9894869693659278;Igaci;2703106;Alagoas
2014;0,7218206382875575;Igaci;2703106;Alagoas
2015;0,19493779185025453;Igaci;2703106;Alagoas
2016;0,19493779185025453;Igaci;2703106;Alagoas
2017;0,7372397368187059;Igaci;2703106;Alagoas
2018;0,11852702279414166;Igaci;2703106;Alagoas
2019;0,17960589590236117;Igaci;2703106;Alagoas
2020;0,08440196005734432;Igaci;2703106;Alagoas
2021;0,15125977917620062;Igaci;2703106;Alagoas
2022;0,007085084322756156;Igaci;2703106;Alagoas
2023;0,054046386045011885;Igaci;2703106;Alagoas
2000;99,45344350391127;Igreja Nova;2703205;Alagoas
2001;6,442694002329035;Igreja Nova;2703205;Alagoas
2002;6,442694002329035;Igreja Nova;2703205;Alagoas
2003;6,442694002329035;Igreja Nova;2703205;Alagoas
2004;6,442694002329035;Igreja Nova;2703205;Alagoas
2005;17,827684929622773;Igreja Nova;2703205;Alagoas
2006;17,827684929622773;Igreja Nova;2703205;Alagoas
2007;0,8229094262430747;Igreja Nova;2703205;Alagoas
2008;0,8229094262430747;Igreja Nova;2703205;Alagoas
2009;1,4364780771098715;Igreja Nova;2703205;Alagoas
2010;1,4364780771098715;Igreja Nova;2703205;Alagoas
2011;4,168154462487545;Igreja Nova;2703205;Alagoas
2012;0,912579122892281;Igreja Nova;2703205;Alagoas
2013;0,912579122892281;Igreja Nova;2703205;Alagoas
2014;0,14861852994704583;Igreja Nova;2703205;Alagoas
2015;0,857411778604415;Igreja Nova;2703205;Alagoas
2016;0,857411778604415;Igreja Nova;2703205;Alagoas
2017;0,5679860073954079;Igreja Nova;2703205;Alagoas
2018;0,17837668607965174;Igreja Nova;2703205;Alagoas
2019;0;Igreja Nova;2703205;Alagoas
2020;0;Igreja Nova;2703205;Alagoas
2021;0,01849873307450484;Igreja Nova;2703205;Alagoas
2022;0,08057774190121962;Igreja Nova;2703205;Alagoas
2023;0,12477489645908671;Igreja Nova;2703205;Alagoas
2000;308,0113811372334;Inhapi;2703304;Alagoas
2001;9,288774038575191;Inhapi;2703304;Alagoas
2002;9,288774038575191;Inhapi;2703304;Alagoas
2003;9,288774038575191;Inhapi;2703304;Alagoas
2004;9,288774038575191;Inhapi;2703304;Alagoas
2005;0,9324818345689474;Inhapi;2703304;Alagoas
2006;0,9324818345689474;Inhapi;2703304;Alagoas
2007;0,9601287507531252;Inhapi;2703304;Alagoas
2008;0,9601287507531252;Inhapi;2703304;Alagoas
2009;0,5003488348364279;Inhapi;2703304;Alagoas
2010;0,5003488348364279;Inhapi;2703304;Alagoas
2011;0,0674635955343625;Inhapi;2703304;Alagoas
2012;0,6613263072468134;Inhapi;2703304;Alagoas
2013;0,6613263072468134;Inhapi;2703304;Alagoas
2014;0,20960823905702278;Inhapi;2703304;Alagoas
2015;0,5067443579265353;Inhapi;2703304;Alagoas
2016;0,5067443579265353;Inhapi;2703304;Alagoas
2017;0,3808395545761501;Inhapi;2703304;Alagoas
2018;0,5346995102925582;Inhapi;2703304;Alagoas
2019;0,06782974353843851;Inhapi;2703304;Alagoas
2020;0,02846471428185326;Inhapi;2703304;Alagoas
2021;0,24981555101075614;Inhapi;2703304;Alagoas
2022;0,08984823320542146;Inhapi;2703304;Alagoas
2023;0,10571195779689338;Inhapi;2703304;Alagoas
2000;115,68951459015457;Jacaré dos Homens;2703403;Alagoas
2001;2,6981039751085203;Jacaré dos Homens;2703403;Alagoas
2002;2,6981039751085203;Jacaré dos Homens;2703403;Alagoas
2003;2,6981039751085203;Jacaré dos Homens;2703403;Alagoas
2004;2,6981039751085203;Jacaré dos Homens;2703403;Alagoas
2005;2,4039464597618627;Jacaré dos Homens;2703403;Alagoas
2006;2,4039464597618627;Jacaré dos Homens;2703403;Alagoas
2007;0,880078135275049;Jacaré dos Homens;2703403;Alagoas
2008;0,880078135275049;Jacaré dos Homens;2703403;Alagoas
2009;0,9223939155238509;Jacaré dos Homens;2703403;Alagoas
2010;0,9223939155238509;Jacaré dos Homens;2703403;Alagoas
2011;0,1781673639040764;Jacaré dos Homens;2703403;Alagoas
2012;0,31103525454921727;Jacaré dos Homens;2703403;Alagoas
2013;0,31103525454921727;Jacaré dos Homens;2703403;Alagoas
2014;0,3227843873500298;Jacaré dos Homens;2703403;Alagoas
2015;0,06098317983815643;Jacaré dos Homens;2703403;Alagoas
2016;0,06098317983815643;Jacaré dos Homens;2703403;Alagoas
2017;0,4196798325956727;Jacaré dos Homens;2703403;Alagoas
2018;0,05070798672930477;Jacaré dos Homens;2703403;Alagoas
2019;0,03805599102253766;Jacaré dos Homens;2703403;Alagoas
2020;0,012279714690994809;Jacaré dos Homens;2703403;Alagoas
2021;0;Jacaré dos Homens;2703403;Alagoas
2022;0,014306288316645358;Jacaré dos Homens;2703403;Alagoas
2023;0,07961963056710601;Jacaré dos Homens;2703403;Alagoas
2000;74,54580039447994;Jaramataia;2703700;Alagoas
2001;2,047449585486408;Jaramataia;2703700;Alagoas
2002;2,047449585486408;Jaramataia;2703700;Alagoas
2003;2,047449585486408;Jaramataia;2703700;Alagoas
2004;2,047449585486408;Jaramataia;2703700;Alagoas
2005;1,8829863365003192;Jaramataia;2703700;Alagoas
2006;1,8829863365003192;Jaramataia;2703700;Alagoas
2007;0,8403446180219902;Jaramataia;2703700;Alagoas
2008;0,8403446180219902;Jaramataia;2703700;Alagoas
2009;0,7122521454482336;Jaramataia;2703700;Alagoas
2010;0,7122521454482336;Jaramataia;2703700;Alagoas
2011;0,07567092660371398;Jaramataia;2703700;Alagoas
2012;0,4486295182889353;Jaramataia;2703700;Alagoas
2013;0,4486295182889353;Jaramataia;2703700;Alagoas
2014;0,19233046104058124;Jaramataia;2703700;Alagoas
2015;0,585673853189532;Jaramataia;2703700;Alagoas
2016;0,585673853189532;Jaramataia;2703700;Alagoas
2017;0,4977043455452143;Jaramataia;2703700;Alagoas
2018;0,20414298390950344;Jaramataia;2703700;Alagoas
2019;0;Jaramataia;2703700;Alagoas
2020;0,3919123977584403;Jaramataia;2703700;Alagoas
2021;0,07089000350037084;Jaramataia;2703700;Alagoas
2022;0,7753612804596657;Jaramataia;2703700;Alagoas
2023;0,13142652603521052;Jaramataia;2703700;Alagoas
2000;82,22804956924264;Lagoa da Canoa;2704104;Alagoas
2001;0,3355376945436536;Lagoa da Canoa;2704104;Alagoas
2002;0,3355376945436536;Lagoa da Canoa;2704104;Alagoas
