year;areakm;municipality;geocode_ibge;state
2000;857,753185995148;Aceguá;4300034;Rio Grande do Sul
2001;28,22103342441031;Aceguá;4300034;Rio Grande do Sul
2002;28,22103342441031;Aceguá;4300034;Rio Grande do Sul
2003;28,22103342441031;Aceguá;4300034;Rio Grande do Sul
2004;28,22103342441031;Aceguá;4300034;Rio Grande do Sul
2005;26,35426905906422;Aceguá;4300034;Rio Grande do Sul
2006;26,35426905906422;Aceguá;4300034;Rio Grande do Sul
2007;22,293635231185558;Aceguá;4300034;Rio Grande do Sul
2008;22,293635231185558;Aceguá;4300034;Rio Grande do Sul
2009;8,546500024018965;Aceguá;4300034;Rio Grande do Sul
2010;8,546500024018965;Aceguá;4300034;Rio Grande do Sul
2011;18,65424267907346;Aceguá;4300034;Rio Grande do Sul
2012;12,929797350199255;Aceguá;4300034;Rio Grande do Sul
2013;12,929797350199255;Aceguá;4300034;Rio Grande do Sul
2014;37,17706153153956;Aceguá;4300034;Rio Grande do Sul
2015;6,962356146645131;Aceguá;4300034;Rio Grande do Sul
2016;6,962356146645131;Aceguá;4300034;Rio Grande do Sul
2017;8,788913421234914;Aceguá;4300034;Rio Grande do Sul
2018;5,720880449399383;Aceguá;4300034;Rio Grande do Sul
2019;14,403005905177091;Aceguá;4300034;Rio Grande do Sul
2020;4,739709989130902;Aceguá;4300034;Rio Grande do Sul
2021;14,36035165823904;Aceguá;4300034;Rio Grande do Sul
2022;7,129720177421676;Aceguá;4300034;Rio Grande do Sul
2023;9,189512491865647;Aceguá;4300034;Rio Grande do Sul
2000;29,370034628389554;Ajuricaba;4300208;Rio Grande do Sul
2001;0;Ajuricaba;4300208;Rio Grande do Sul
2002;0;Ajuricaba;4300208;Rio Grande do Sul
2003;0;Ajuricaba;4300208;Rio Grande do Sul
2004;0;Ajuricaba;4300208;Rio Grande do Sul
2005;0,010931428029841511;Ajuricaba;4300208;Rio Grande do Sul
2006;0,010931428029841511;Ajuricaba;4300208;Rio Grande do Sul
2007;0;Ajuricaba;4300208;Rio Grande do Sul
2008;0;Ajuricaba;4300208;Rio Grande do Sul
2009;0;Ajuricaba;4300208;Rio Grande do Sul
2010;0;Ajuricaba;4300208;Rio Grande do Sul
2011;0;Ajuricaba;4300208;Rio Grande do Sul
2012;0;Ajuricaba;4300208;Rio Grande do Sul
2013;0;Ajuricaba;4300208;Rio Grande do Sul
2014;0;Ajuricaba;4300208;Rio Grande do Sul
2015;0;Ajuricaba;4300208;Rio Grande do Sul
2016;0;Ajuricaba;4300208;Rio Grande do Sul
2017;0;Ajuricaba;4300208;Rio Grande do Sul
2018;0,011007598019045097;Ajuricaba;4300208;Rio Grande do Sul
2019;0;Ajuricaba;4300208;Rio Grande do Sul
2020;0,010452154892753333;Ajuricaba;4300208;Rio Grande do Sul
2021;0;Ajuricaba;4300208;Rio Grande do Sul
2022;0;Ajuricaba;4300208;Rio Grande do Sul
2023;0;Ajuricaba;4300208;Rio Grande do Sul
2000;2220,0415155610685;Alegrete;4300406;Rio Grande do Sul
2001;188,06842478833153;Alegrete;4300406;Rio Grande do Sul
2002;188,06842478833153;Alegrete;4300406;Rio Grande do Sul
2003;188,06842478833153;Alegrete;4300406;Rio Grande do Sul
2004;188,06842478833153;Alegrete;4300406;Rio Grande do Sul
2005;91,7983264574315;Alegrete;4300406;Rio Grande do Sul
2006;91,7983264574315;Alegrete;4300406;Rio Grande do Sul
2007;59,45431104953929;Alegrete;4300406;Rio Grande do Sul
2008;59,45431104953929;Alegrete;4300406;Rio Grande do Sul
2009;55,0281325624629;Alegrete;4300406;Rio Grande do Sul
2010;55,0281325624629;Alegrete;4300406;Rio Grande do Sul
2011;58,93256270687367;Alegrete;4300406;Rio Grande do Sul
2012;72,93698537675111;Alegrete;4300406;Rio Grande do Sul
2013;72,93698537675111;Alegrete;4300406;Rio Grande do Sul
2014;59,92505998172609;Alegrete;4300406;Rio Grande do Sul
2015;57,587784231627836;Alegrete;4300406;Rio Grande do Sul
2016;57,587784231627836;Alegrete;4300406;Rio Grande do Sul
2017;49,620949039825135;Alegrete;4300406;Rio Grande do Sul
2018;97,90111559265424;Alegrete;4300406;Rio Grande do Sul
2019;45,83856159233476;Alegrete;4300406;Rio Grande do Sul
2020;52,19136140536998;Alegrete;4300406;Rio Grande do Sul
2021;123,82531601672153;Alegrete;4300406;Rio Grande do Sul
2022;29,415811380242136;Alegrete;4300406;Rio Grande do Sul
2023;50,383931196966856;Alegrete;4300406;Rio Grande do Sul
2000;46,85233362095599;Alegria;4300455;Rio Grande do Sul
2001;0,0030027614064062945;Alegria;4300455;Rio Grande do Sul
2002;0,0030027614064062945;Alegria;4300455;Rio Grande do Sul
2003;0,0030027614064062945;Alegria;4300455;Rio Grande do Sul
2004;0,0030027614064062945;Alegria;4300455;Rio Grande do Sul
2005;0;Alegria;4300455;Rio Grande do Sul
2006;0;Alegria;4300455;Rio Grande do Sul
2007;0,00967482288345322;Alegria;4300455;Rio Grande do Sul
2008;0,00967482288345322;Alegria;4300455;Rio Grande do Sul
2009;0;Alegria;4300455;Rio Grande do Sul
2010;0;Alegria;4300455;Rio Grande do Sul
2011;0;Alegria;4300455;Rio Grande do Sul
2012;0;Alegria;4300455;Rio Grande do Sul
2013;0;Alegria;4300455;Rio Grande do Sul
2014;0;Alegria;4300455;Rio Grande do Sul
2015;0;Alegria;4300455;Rio Grande do Sul
2016;0;Alegria;4300455;Rio Grande do Sul
2017;0;Alegria;4300455;Rio Grande do Sul
2018;0;Alegria;4300455;Rio Grande do Sul
2019;0;Alegria;4300455;Rio Grande do Sul
2020;0;Alegria;4300455;Rio Grande do Sul
2021;0;Alegria;4300455;Rio Grande do Sul
2022;0;Alegria;4300455;Rio Grande do Sul
2023;0;Alegria;4300455;Rio Grande do Sul
2000;178,888122231949;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2001;0,2206890489809656;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2002;0,2206890489809656;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2003;0,2206890489809656;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2004;0,2206890489809656;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2005;0,45102390222295485;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2006;0,45102390222295485;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2007;0,03976988877540959;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2008;0,03976988877540959;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2009;0,02564158263621234;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2010;0,02564158263621234;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2011;0,05603251839762976;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2012;0,19775951561340677;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2013;0,19775951561340677;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2014;0;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2015;0;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2016;0;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2017;0,032309514180670094;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2018;0,11184314146513391;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2019;0;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2020;0,10657061784878312;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2021;0,16351882515803517;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2022;0;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2023;0,10088073414546138;Almirante Tamandaré do Sul;4300471;Rio Grande do Sul
2000;49,91586435874085;Alvorada;4300604;Rio Grande do Sul
2001;0,11953241347933527;Alvorada;4300604;Rio Grande do Sul
2002;0,11953241347933527;Alvorada;4300604;Rio Grande do Sul
2003;0,11953241347933527;Alvorada;4300604;Rio Grande do Sul
2004;0,11953241347933527;Alvorada;4300604;Rio Grande do Sul
2005;0,2656386861907857;Alvorada;4300604;Rio Grande do Sul
2006;0,2656386861907857;Alvorada;4300604;Rio Grande do Sul
2007;0,2539342748380417;Alvorada;4300604;Rio Grande do Sul
2008;0,2539342748380417;Alvorada;4300604;Rio Grande do Sul
2009;0,056811278527962486;Alvorada;4300604;Rio Grande do Sul
2010;0,056811278527962486;Alvorada;4300604;Rio Grande do Sul
2011;0,2729531549875977;Alvorada;4300604;Rio Grande do Sul
2012;0,06549515589308555;Alvorada;4300604;Rio Grande do Sul
2013;0,06549515589308555;Alvorada;4300604;Rio Grande do Sul
2014;0,1503535481560081;Alvorada;4300604;Rio Grande do Sul
2015;0,13448146363279936;Alvorada;4300604;Rio Grande do Sul
2016;0,13448146363279936;Alvorada;4300604;Rio Grande do Sul
2017;0;Alvorada;4300604;Rio Grande do Sul
2018;0,6368416765867286;Alvorada;4300604;Rio Grande do Sul
2019;0,13699081026884108;Alvorada;4300604;Rio Grande do Sul
2020;0,4297783386601272;Alvorada;4300604;Rio Grande do Sul
2021;0,3277313491605264;Alvorada;4300604;Rio Grande do Sul
2022;0;Alvorada;4300604;Rio Grande do Sul
2023;0;Alvorada;4300604;Rio Grande do Sul
2000;175,70314027183701;Amaral Ferrador;4300638;Rio Grande do Sul
2001;11,088098323626934;Amaral Ferrador;4300638;Rio Grande do Sul
2002;11,088098323626934;Amaral Ferrador;4300638;Rio Grande do Sul
2003;11,088098323626934;Amaral Ferrador;4300638;Rio Grande do Sul
2004;11,088098323626934;Amaral Ferrador;4300638;Rio Grande do Sul
2005;10,065005718154111;Amaral Ferrador;4300638;Rio Grande do Sul
2006;10,065005718154111;Amaral Ferrador;4300638;Rio Grande do Sul
2007;4,879298112581309;Amaral Ferrador;4300638;Rio Grande do Sul
2008;4,879298112581309;Amaral Ferrador;4300638;Rio Grande do Sul
2009;4,1482772176537805;Amaral Ferrador;4300638;Rio Grande do Sul
2010;4,1482772176537805;Amaral Ferrador;4300638;Rio Grande do Sul
2011;4,731960202451208;Amaral Ferrador;4300638;Rio Grande do Sul
2012;2,0882276910854323;Amaral Ferrador;4300638;Rio Grande do Sul
2013;2,0882276910854323;Amaral Ferrador;4300638;Rio Grande do Sul
2014;5,4802394162714645;Amaral Ferrador;4300638;Rio Grande do Sul
2015;2,3641877286550903;Amaral Ferrador;4300638;Rio Grande do Sul
2016;2,3641877286550903;Amaral Ferrador;4300638;Rio Grande do Sul
2017;1,5509576915460983;Amaral Ferrador;4300638;Rio Grande do Sul
2018;1,9823698439654989;Amaral Ferrador;4300638;Rio Grande do Sul
2019;1,9877851446136892;Amaral Ferrador;4300638;Rio Grande do Sul
2020;1,6422238233577677;Amaral Ferrador;4300638;Rio Grande do Sul
2021;3,0117197800021955;Amaral Ferrador;4300638;Rio Grande do Sul
2022;3,03824510105612;Amaral Ferrador;4300638;Rio Grande do Sul
2023;1,6145717983770351;Amaral Ferrador;4300638;Rio Grande do Sul
2000;422,7565405302686;Arambaré;4300851;Rio Grande do Sul
2001;3,1320985726174975;Arambaré;4300851;Rio Grande do Sul
2002;3,1320985726174975;Arambaré;4300851;Rio Grande do Sul
2003;3,1320985726174975;Arambaré;4300851;Rio Grande do Sul
2004;3,1320985726174975;Arambaré;4300851;Rio Grande do Sul
2005;1,6514996245844071;Arambaré;4300851;Rio Grande do Sul
2006;1,6514996245844071;Arambaré;4300851;Rio Grande do Sul
2007;5,346585609549454;Arambaré;4300851;Rio Grande do Sul
2008;5,346585609549454;Arambaré;4300851;Rio Grande do Sul
2009;1,2135026685116008;Arambaré;4300851;Rio Grande do Sul
2010;1,2135026685116008;Arambaré;4300851;Rio Grande do Sul
2011;1,9234177231860334;Arambaré;4300851;Rio Grande do Sul
2012;0,7837831731952863;Arambaré;4300851;Rio Grande do Sul
2013;0,7837831731952863;Arambaré;4300851;Rio Grande do Sul
2014;0,5001701291339274;Arambaré;4300851;Rio Grande do Sul
2015;0,26043735378164706;Arambaré;4300851;Rio Grande do Sul
2016;0,26043735378164706;Arambaré;4300851;Rio Grande do Sul
2017;0,41976614446475574;Arambaré;4300851;Rio Grande do Sul
2018;0,7694699610325362;Arambaré;4300851;Rio Grande do Sul
2019;0,022050708262841102;Arambaré;4300851;Rio Grande do Sul
2020;0,32914521852682516;Arambaré;4300851;Rio Grande do Sul
2021;1,2981211039569647;Arambaré;4300851;Rio Grande do Sul
2022;0;Arambaré;4300851;Rio Grande do Sul
2023;0,1817910653132855;Arambaré;4300851;Rio Grande do Sul
2000;1431,2371794672226;Arroio Grande;4301305;Rio Grande do Sul
2001;45,24803342994227;Arroio Grande;4301305;Rio Grande do Sul
2002;45,24803342994227;Arroio Grande;4301305;Rio Grande do Sul
2003;45,24803342994227;Arroio Grande;4301305;Rio Grande do Sul
2004;45,24803342994227;Arroio Grande;4301305;Rio Grande do Sul
2005;44,89981559045109;Arroio Grande;4301305;Rio Grande do Sul
2006;44,89981559045109;Arroio Grande;4301305;Rio Grande do Sul
2007;18,95138645629266;Arroio Grande;4301305;Rio Grande do Sul
2008;18,95138645629266;Arroio Grande;4301305;Rio Grande do Sul
2009;23,263273193550962;Arroio Grande;4301305;Rio Grande do Sul
2010;23,263273193550962;Arroio Grande;4301305;Rio Grande do Sul
2011;24,51342762065018;Arroio Grande;4301305;Rio Grande do Sul
2012;17,03479015747095;Arroio Grande;4301305;Rio Grande do Sul
2013;17,03479015747095;Arroio Grande;4301305;Rio Grande do Sul
2014;33,85295448501145;Arroio Grande;4301305;Rio Grande do Sul
2015;5,453396568546149;Arroio Grande;4301305;Rio Grande do Sul
2016;5,453396568546149;Arroio Grande;4301305;Rio Grande do Sul
2017;6,2304652815741175;Arroio Grande;4301305;Rio Grande do Sul
2018;13,453628846417873;Arroio Grande;4301305;Rio Grande do Sul
2019;6,859940930583467;Arroio Grande;4301305;Rio Grande do Sul
2020;4,630811430497123;Arroio Grande;4301305;Rio Grande do Sul
2021;13,42813884116587;Arroio Grande;4301305;Rio Grande do Sul
2022;17,90381695451551;Arroio Grande;4301305;Rio Grande do Sul
2023;8,373080264571168;Arroio Grande;4301305;Rio Grande do Sul
2000;79,49040701843214;Arroio do Padre;4301073;Rio Grande do Sul
2001;0,9113608518701017;Arroio do Padre;4301073;Rio Grande do Sul
2002;0,9113608518701017;Arroio do Padre;4301073;Rio Grande do Sul
2003;0,9113608518701017;Arroio do Padre;4301073;Rio Grande do Sul
2004;0,9113608518701017;Arroio do Padre;4301073;Rio Grande do Sul
2005;0,4112225110014391;Arroio do Padre;4301073;Rio Grande do Sul
2006;0,4112225110014391;Arroio do Padre;4301073;Rio Grande do Sul
2007;0,16861154398314943;Arroio do Padre;4301073;Rio Grande do Sul
2008;0,16861154398314943;Arroio do Padre;4301073;Rio Grande do Sul
2009;0,028564064891589178;Arroio do Padre;4301073;Rio Grande do Sul
2010;0,028564064891589178;Arroio do Padre;4301073;Rio Grande do Sul
2011;0,3658436150905742;Arroio do Padre;4301073;Rio Grande do Sul
2012;0,08326373488569602;Arroio do Padre;4301073;Rio Grande do Sul
2013;0,08326373488569602;Arroio do Padre;4301073;Rio Grande do Sul
2014;0;Arroio do Padre;4301073;Rio Grande do Sul
2015;0,29216965825825136;Arroio do Padre;4301073;Rio Grande do Sul
2016;0,29216965825825136;Arroio do Padre;4301073;Rio Grande do Sul
2017;0,10405372006590848;Arroio do Padre;4301073;Rio Grande do Sul
2018;0,16201570003275695;Arroio do Padre;4301073;Rio Grande do Sul
2019;0,2990024460213938;Arroio do Padre;4301073;Rio Grande do Sul
2020;0,03816067713006167;Arroio do Padre;4301073;Rio Grande do Sul
2021;0,47120580038947246;Arroio do Padre;4301073;Rio Grande do Sul
2022;0,2834588897125674;Arroio do Padre;4301073;Rio Grande do Sul
2023;0;Arroio do Padre;4301073;Rio Grande do Sul
2000;195,19120391746813;Arroio dos Ratos;4301107;Rio Grande do Sul
2001;4,6837991541865875;Arroio dos Ratos;4301107;Rio Grande do Sul
2002;4,6837991541865875;Arroio dos Ratos;4301107;Rio Grande do Sul
2003;4,6837991541865875;Arroio dos Ratos;4301107;Rio Grande do Sul
2004;4,6837991541865875;Arroio dos Ratos;4301107;Rio Grande do Sul
2005;10,885241509625457;Arroio dos Ratos;4301107;Rio Grande do Sul
2006;10,885241509625457;Arroio dos Ratos;4301107;Rio Grande do Sul
2007;8,467225640443294;Arroio dos Ratos;4301107;Rio Grande do Sul
2008;8,467225640443294;Arroio dos Ratos;4301107;Rio Grande do Sul
2009;2,6474915766541463;Arroio dos Ratos;4301107;Rio Grande do Sul
2010;2,6474915766541463;Arroio dos Ratos;4301107;Rio Grande do Sul
2011;6,741118514423771;Arroio dos Ratos;4301107;Rio Grande do Sul
2012;3,3731912233816943;Arroio dos Ratos;4301107;Rio Grande do Sul
2013;3,3731912233816943;Arroio dos Ratos;4301107;Rio Grande do Sul
2014;4,643221925147286;Arroio dos Ratos;4301107;Rio Grande do Sul
2015;2,3498361246539887;Arroio dos Ratos;4301107;Rio Grande do Sul
2016;2,3498361246539887;Arroio dos Ratos;4301107;Rio Grande do Sul
2017;1,878012162209896;Arroio dos Ratos;4301107;Rio Grande do Sul
2018;1,406264169996389;Arroio dos Ratos;4301107;Rio Grande do Sul
2019;0,9575730207506556;Arroio dos Ratos;4301107;Rio Grande do Sul
2020;2,0285333694088323;Arroio dos Ratos;4301107;Rio Grande do Sul
2021;1,7401424638420402;Arroio dos Ratos;4301107;Rio Grande do Sul
2022;1,1029877683074971;Arroio dos Ratos;4301107;Rio Grande do Sul
2023;0,7357505554688639;Arroio dos Ratos;4301107;Rio Grande do Sul
2000;178,72622845984688;Augusto Pestana;4301503;Rio Grande do Sul
2001;1,1037051685845145;Augusto Pestana;4301503;Rio Grande do Sul
2002;1,1037051685845145;Augusto Pestana;4301503;Rio Grande do Sul
2003;1,1037051685845145;Augusto Pestana;4301503;Rio Grande do Sul
2004;1,1037051685845145;Augusto Pestana;4301503;Rio Grande do Sul
2005;0,3379137607599883;Augusto Pestana;4301503;Rio Grande do Sul
2006;0,3379137607599883;Augusto Pestana;4301503;Rio Grande do Sul
2007;0,11054100088676751;Augusto Pestana;4301503;Rio Grande do Sul
2008;0,11054100088676751;Augusto Pestana;4301503;Rio Grande do Sul
2009;0,08030392720471602;Augusto Pestana;4301503;Rio Grande do Sul
2010;0,08030392720471602;Augusto Pestana;4301503;Rio Grande do Sul
2011;0,4560847678906081;Augusto Pestana;4301503;Rio Grande do Sul
2012;0,12902022565902946;Augusto Pestana;4301503;Rio Grande do Sul
2013;0,12902022565902946;Augusto Pestana;4301503;Rio Grande do Sul
2014;0,5030687986721397;Augusto Pestana;4301503;Rio Grande do Sul
2015;0,39118993230646637;Augusto Pestana;4301503;Rio Grande do Sul
2016;0,39118993230646637;Augusto Pestana;4301503;Rio Grande do Sul
2017;0,2097695656989012;Augusto Pestana;4301503;Rio Grande do Sul
2018;0,24661077562855693;Augusto Pestana;4301503;Rio Grande do Sul
2019;0,0884513105668403;Augusto Pestana;4301503;Rio Grande do Sul
2020;0,1432961065123897;Augusto Pestana;4301503;Rio Grande do Sul
2021;0,35166329129024054;Augusto Pestana;4301503;Rio Grande do Sul
2022;0;Augusto Pestana;4301503;Rio Grande do Sul
2023;0,03501837496593007;Augusto Pestana;4301503;Rio Grande do Sul
2000;843,3363548193158;Bagé;4301602;Rio Grande do Sul
2001;79,30980872402014;Bagé;4301602;Rio Grande do Sul
2002;79,30980872402014;Bagé;4301602;Rio Grande do Sul
2003;79,30980872402014;Bagé;4301602;Rio Grande do Sul
2004;79,30980872402014;Bagé;4301602;Rio Grande do Sul
2005;103,18553997034765;Bagé;4301602;Rio Grande do Sul
2006;103,18553997034765;Bagé;4301602;Rio Grande do Sul
2007;60,97139607086402;Bagé;4301602;Rio Grande do Sul
2008;60,97139607086402;Bagé;4301602;Rio Grande do Sul
2009;55,29512211101741;Bagé;4301602;Rio Grande do Sul
2010;55,29512211101741;Bagé;4301602;Rio Grande do Sul
2011;76,93398706084294;Bagé;4301602;Rio Grande do Sul
2012;41,04301570991122;Bagé;4301602;Rio Grande do Sul
2013;41,04301570991122;Bagé;4301602;Rio Grande do Sul
2014;114,585960977855;Bagé;4301602;Rio Grande do Sul
2015;31,50039043766674;Bagé;4301602;Rio Grande do Sul
2016;31,50039043766674;Bagé;4301602;Rio Grande do Sul
2017;28,995390287587313;Bagé;4301602;Rio Grande do Sul
2018;17,490681377131512;Bagé;4301602;Rio Grande do Sul
2019;30,243857412623264;Bagé;4301602;Rio Grande do Sul
2020;30,350359937207205;Bagé;4301602;Rio Grande do Sul
2021;51,844694095742994;Bagé;4301602;Rio Grande do Sul
2022;33,37058232456058;Bagé;4301602;Rio Grande do Sul
2023;23,1829105641427;Bagé;4301602;Rio Grande do Sul
2000;46,907707882510465;Balneário Pinhal;4301636;Rio Grande do Sul
2001;0,3272284086117123;Balneário Pinhal;4301636;Rio Grande do Sul
2002;0,3272284086117123;Balneário Pinhal;4301636;Rio Grande do Sul
2003;0,3272284086117123;Balneário Pinhal;4301636;Rio Grande do Sul
2004;0,3272284086117123;Balneário Pinhal;4301636;Rio Grande do Sul
2005;0,10143550790731697;Balneário Pinhal;4301636;Rio Grande do Sul
2006;0,10143550790731697;Balneário Pinhal;4301636;Rio Grande do Sul
2007;0,7148974179002432;Balneário Pinhal;4301636;Rio Grande do Sul
2008;0,7148974179002432;Balneário Pinhal;4301636;Rio Grande do Sul
2009;0,12108550530070208;Balneário Pinhal;4301636;Rio Grande do Sul
2010;0,12108550530070208;Balneário Pinhal;4301636;Rio Grande do Sul
2011;0,6798750135833161;Balneário Pinhal;4301636;Rio Grande do Sul
2012;1,0522889102719297;Balneário Pinhal;4301636;Rio Grande do Sul
2013;1,0522889102719297;Balneário Pinhal;4301636;Rio Grande do Sul
2014;0,8421120564353186;Balneário Pinhal;4301636;Rio Grande do Sul
2015;0,12679219475347803;Balneário Pinhal;4301636;Rio Grande do Sul
2016;0,12679219475347803;Balneário Pinhal;4301636;Rio Grande do Sul
2017;1,049630204608526;Balneário Pinhal;4301636;Rio Grande do Sul
2018;0,011759985586004332;Balneário Pinhal;4301636;Rio Grande do Sul
2019;0,15847107673235433;Balneário Pinhal;4301636;Rio Grande do Sul
2020;0,319196520662642;Balneário Pinhal;4301636;Rio Grande do Sul
2021;0,9437257113766051;Balneário Pinhal;4301636;Rio Grande do Sul
2022;0,6264401562905203;Balneário Pinhal;4301636;Rio Grande do Sul
2023;0,028722976069158874;Balneário Pinhal;4301636;Rio Grande do Sul
2000;625,7156411109363;Barra do Quaraí;4301875;Rio Grande do Sul
2001;26,018208924759104;Barra do Quaraí;4301875;Rio Grande do Sul
2002;26,018208924759104;Barra do Quaraí;4301875;Rio Grande do Sul
2003;26,018208924759104;Barra do Quaraí;4301875;Rio Grande do Sul
2004;26,018208924759104;Barra do Quaraí;4301875;Rio Grande do Sul
2005;10,151358975271817;Barra do Quaraí;4301875;Rio Grande do Sul
2006;10,151358975271817;Barra do Quaraí;4301875;Rio Grande do Sul
2007;8,394891948612422;Barra do Quaraí;4301875;Rio Grande do Sul
2008;8,394891948612422;Barra do Quaraí;4301875;Rio Grande do Sul
2009;7,272280847203792;Barra do Quaraí;4301875;Rio Grande do Sul
2010;7,272280847203792;Barra do Quaraí;4301875;Rio Grande do Sul
2011;6,829947614449837;Barra do Quaraí;4301875;Rio Grande do Sul
2012;3,1356442667296403;Barra do Quaraí;4301875;Rio Grande do Sul
2013;3,1356442667296403;Barra do Quaraí;4301875;Rio Grande do Sul
2014;1,8348190670201376;Barra do Quaraí;4301875;Rio Grande do Sul
2015;4,0130815419005055;Barra do Quaraí;4301875;Rio Grande do Sul
2016;4,0130815419005055;Barra do Quaraí;4301875;Rio Grande do Sul
2017;3,37773453490355;Barra do Quaraí;4301875;Rio Grande do Sul
2018;2,9022803467768648;Barra do Quaraí;4301875;Rio Grande do Sul
2019;2,5130981165121367;Barra do Quaraí;4301875;Rio Grande do Sul
2020;3,024696058278997;Barra do Quaraí;4301875;Rio Grande do Sul
2021;10,625249161105694;Barra do Quaraí;4301875;Rio Grande do Sul
2022;9,884989800617662;Barra do Quaraí;4301875;Rio Grande do Sul
2023;2,7787409779662;Barra do Quaraí;4301875;Rio Grande do Sul
2000;523,724636917266;Barra do Ribeiro;4301909;Rio Grande do Sul
2001;3,5708764831498416;Barra do Ribeiro;4301909;Rio Grande do Sul
2002;3,5708764831498416;Barra do Ribeiro;4301909;Rio Grande do Sul
2003;3,5708764831498416;Barra do Ribeiro;4301909;Rio Grande do Sul
2004;3,5708764831498416;Barra do Ribeiro;4301909;Rio Grande do Sul
2005;5,667849349925032;Barra do Ribeiro;4301909;Rio Grande do Sul
2006;5,667849349925032;Barra do Ribeiro;4301909;Rio Grande do Sul
2007;5,407081560660939;Barra do Ribeiro;4301909;Rio Grande do Sul
2008;5,407081560660939;Barra do Ribeiro;4301909;Rio Grande do Sul
2009;2,8315402211064993;Barra do Ribeiro;4301909;Rio Grande do Sul
2010;2,8315402211064993;Barra do Ribeiro;4301909;Rio Grande do Sul
2011;6,962783032377026;Barra do Ribeiro;4301909;Rio Grande do Sul
2012;4,380073337477451;Barra do Ribeiro;4301909;Rio Grande do Sul
2013;4,380073337477451;Barra do Ribeiro;4301909;Rio Grande do Sul
2014;3,760248266089192;Barra do Ribeiro;4301909;Rio Grande do Sul
2015;2,7033419368733695;Barra do Ribeiro;4301909;Rio Grande do Sul
2016;2,7033419368733695;Barra do Ribeiro;4301909;Rio Grande do Sul
2017;1,35477102094087;Barra do Ribeiro;4301909;Rio Grande do Sul
2018;0,8080998028669727;Barra do Ribeiro;4301909;Rio Grande do Sul
2019;0,5220066942980508;Barra do Ribeiro;4301909;Rio Grande do Sul
2020;0,6553276194395615;Barra do Ribeiro;4301909;Rio Grande do Sul
2021;1,8299439745467858;Barra do Ribeiro;4301909;Rio Grande do Sul
2022;0,2138291203437648;Barra do Ribeiro;4301909;Rio Grande do Sul
2023;0,08074993491459827;Barra do Ribeiro;4301909;Rio Grande do Sul
2000;158,4017288359353;Barão do Triunfo;4301750;Rio Grande do Sul
2001;6,783031927187612;Barão do Triunfo;4301750;Rio Grande do Sul
2002;6,783031927187612;Barão do Triunfo;4301750;Rio Grande do Sul
2003;6,783031927187612;Barão do Triunfo;4301750;Rio Grande do Sul
2004;6,783031927187612;Barão do Triunfo;4301750;Rio Grande do Sul
2005;7,663978866425488;Barão do Triunfo;4301750;Rio Grande do Sul
2006;7,663978866425488;Barão do Triunfo;4301750;Rio Grande do Sul
2007;3,3105917920999506;Barão do Triunfo;4301750;Rio Grande do Sul
2008;3,3105917920999506;Barão do Triunfo;4301750;Rio Grande do Sul
2009;0,6846430966237772;Barão do Triunfo;4301750;Rio Grande do Sul
2010;0,6846430966237772;Barão do Triunfo;4301750;Rio Grande do Sul
2011;5,5119958677133445;Barão do Triunfo;4301750;Rio Grande do Sul
2012;1,442554932517309;Barão do Triunfo;4301750;Rio Grande do Sul
2013;1,442554932517309;Barão do Triunfo;4301750;Rio Grande do Sul
2014;0,8427244376755911;Barão do Triunfo;4301750;Rio Grande do Sul
2015;1,162146360956086;Barão do Triunfo;4301750;Rio Grande do Sul
2016;1,162146360956086;Barão do Triunfo;4301750;Rio Grande do Sul
2017;2,252241131058898;Barão do Triunfo;4301750;Rio Grande do Sul
2018;2,90313284637618;Barão do Triunfo;4301750;Rio Grande do Sul
2019;0,4853578198780921;Barão do Triunfo;4301750;Rio Grande do Sul
2020;0,5196013650305795;Barão do Triunfo;4301750;Rio Grande do Sul
2021;1,763592704416053;Barão do Triunfo;4301750;Rio Grande do Sul
2022;0,2052516333742803;Barão do Triunfo;4301750;Rio Grande do Sul
